Keyword	Position	Review text	Reviewed at	Owner's answer	Profile name	Profile URL	Profile image URL	Rating	Reviews count	Photos count	Is local guide?
Masjid Salman ITB	470	Very clean & tidy mosque	2019-11-10 02:06:39 +00:00		winbaktianur winbaktianur	https://www.google.com/maps/contrib/107184734597474948998?hl=en-LY&sa=X&ved=2ahUKEwjd16jp2oz0AhUPlxQKHWLbAM4QvvQBegUIARCTAQ	https://lh3.googleusercontent.com/a/AATXAJwkSwr7MjgL2GIza2E_o4NTFUWm9Diju6NXJeEJ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	47	291	Yes
Masjid Salman ITB	471	Good islamic environment	2019-11-10 02:06:40 +00:00		tegar arief Pratama	https://www.google.com/maps/contrib/104856613858853678050?hl=en-ID&sa=X&ved=2ahUKEwjqycbp2oz0AhXb4nMBHeYiAkIQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14Gj-lxsTV_Vfv-B9kHkYx_iGIsC44x2TJij7GlC8zA=s40-c-c0x00000000-cc-rp-mo-br100	5	4	27	No
Masjid Salman ITB	472	Good and comfortable place	2020-11-10 02:06:40 +00:00		Jumadi	https://www.google.com/maps/contrib/105842815263706940074?hl=en-ID&sa=X&ved=2ahUKEwjqycbp2oz0AhXb4nMBHeYiAkIQvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14GhFKxosKLqV-1KvpODH8XEmhdNJS-C6q_Ig2csLBA=s40-c-c0x00000000-cc-rp-mo-br100	5	9	3	No
Masjid Salman ITB	473	Very cozy mosque with clean toilet	2018-11-10 02:06:40 +00:00		irvan Abdurrahman	https://www.google.com/maps/contrib/118089614713269185538?hl=en-ID&sa=X&ved=2ahUKEwjqycbp2oz0AhXb4nMBHeYiAkIQvvQBegQIARBE	https://lh3.googleusercontent.com/a-/AOh14GgHOGSl426puOyiGMGFDmtOmMhNa6Tz5sCdJR3wcg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	32	49	Yes
Masjid Salman ITB	474	The most busy masjid in Indonesia	2019-11-10 02:06:40 +00:00		Ahmad Rifai Maulidi	https://www.google.com/maps/contrib/110845627767168925054?hl=en-ID&sa=X&ved=2ahUKEwjqycbp2oz0AhXb4nMBHeYiAkIQvvQBegQIARBP	https://lh3.googleusercontent.com/a/AATXAJzsoA3CKjRE17u1Kl4xUVwRGh8PgsP7F5rtVqZa=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	25	2	Yes
Masjid Salman ITB	475	Mosque with lots of activities organized by the youth	2016-11-10 02:06:40 +00:00		Ayu Putri Wulandari	https://www.google.com/maps/contrib/117129275963086484937?hl=en-ID&sa=X&ved=2ahUKEwjqycbp2oz0AhXb4nMBHeYiAkIQvvQBegQIARBa	https://lh3.googleusercontent.com/a-/AOh14GgxAIZz_wOR8O_vaImuM23oXWUqcj__ed1TSJC_=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	119	0	Yes
Masjid Salman ITB	476	Nice	2020-12-10 02:06:40 +00:00		Brigitte Jo Celyna - Slime And More	https://www.google.com/maps/contrib/101640466072781354209?hl=en-ID&sa=X&ved=2ahUKEwjqycbp2oz0AhXb4nMBHeYiAkIQvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14GgyJjPIoRg3SgK1ExsDYiLcOWdz7h9B48AYNdaq=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	59	3	Yes
Masjid Salman ITB	477	I like the salman mosque	2020-11-10 02:06:40 +00:00		Damanhury Sulaeman	https://www.google.com/maps/contrib/110071578236401258104?hl=en-ID&sa=X&ved=2ahUKEwjqycbp2oz0AhXb4nMBHeYiAkIQvvQBegQIARBw	https://lh3.googleusercontent.com/a/AATXAJzfVDIJRSBbUSa40_6tscueQfeN1f7aajtqU5kH5Q=s40-c-c0x00000000-cc-rp-mo-br100	5	5	128	No
Masjid Salman ITB	478	very nice n clean	2019-11-10 02:06:40 +00:00		sayful amri	https://www.google.com/maps/contrib/100317335548713851914?hl=en-ID&sa=X&ved=2ahUKEwjqycbp2oz0AhXb4nMBHeYiAkIQvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14GhGkqLCCNJ3Kr14sDAFmSRPSXUo3qswAcunvmHfvQ=s40-c-c0x00000000-cc-rp-mo-br100	5	7	0	No
Masjid Salman ITB	479	Its okay	2021-03-10 02:06:40 +00:00		Riobie McShamroog	https://www.google.com/maps/contrib/101327154265616322725?hl=en-ID&sa=X&ved=2ahUKEwjqycbp2oz0AhXb4nMBHeYiAkIQvvQBegUIARCGAQ	https://lh3.googleusercontent.com/a-/AOh14GgiiaqISF-ToUNz9T24uFZvohR2jgKGnwhTK8GLbcE=s40-c-c0x00000000-cc-rp-mo-ba6-br100	4	875	2635	Yes
Masjid Salman ITB	480	great mosque in bandung	2019-11-10 02:06:40 +00:00		Krisdhita Ngudi Permadi	https://www.google.com/maps/contrib/106974963263785489227?hl=en-ID&sa=X&ved=2ahUKEwjqycbp2oz0AhXb4nMBHeYiAkIQvvQBegUIARCRAQ	https://lh3.googleusercontent.com/a/AATXAJwcvKPjKuuTTPzf6hGXVTcjdGjE2Jl7Hhhd187G=s40-c-c0x00000000-cc-rp-mo-br100	5	2	0	No
Masjid Salman ITB	481	Special design arcitecture	2019-11-10 02:06:41 +00:00		Muhammad Alan Nuril Anwar	https://www.google.com/maps/contrib/105021394622942694178?hl=en-ID&sa=X&ved=2ahUKEwjW0u_p2oz0AhXKH7cAHSAyBjQQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GhpHb2BDBPdeN0KC7_YqdOPgexMsYu-M9d9qTXQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	4	31	139	Yes
Masjid Salman ITB	482	Clean,comfy	2020-11-10 02:06:41 +00:00		Imelia Cikitha	https://www.google.com/maps/contrib/110139510873311407167?hl=en-ID&sa=X&ved=2ahUKEwjW0u_p2oz0AhXKH7cAHSAyBjQQvvQBegQIARA7	https://lh3.googleusercontent.com/a-/AOh14Gjvs1MUQBzudZ4l8Riy95ZW2w1NWyXudxQNWdE7yw=s40-c-c0x00000000-cc-rp-mo-br100	5	2	17	No
Masjid Salman ITB	483	Cozy masjid	2019-11-10 02:06:41 +00:00		Nohan Pancono	https://www.google.com/maps/contrib/108098756182328793121?hl=en-ID&sa=X&ved=2ahUKEwjW0u_p2oz0AhXKH7cAHSAyBjQQvvQBegQIARBG	https://lh3.googleusercontent.com/a-/AOh14Gg1nJIUVhsvNQr1K3CxoigJWUNsX4iqyMDcKPhngg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	126	125	Yes
Masjid Salman ITB	484	Very niceee place	2019-11-10 02:06:41 +00:00		Eleonora Agustine	https://www.google.com/maps/contrib/101201360282795760435?hl=en-ID&sa=X&ved=2ahUKEwjW0u_p2oz0AhXKH7cAHSAyBjQQvvQBegQIARBR	https://lh3.googleusercontent.com/a-/AOh14GgOrts0DCP7xDydpSAst31c8_czXhrj1Y9Vz8De=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	72	22	Yes
Masjid Salman ITB	485	Cozy and confortable..	2019-11-10 02:06:41 +00:00		Iwan Setiadi	https://www.google.com/maps/contrib/110005682994034164963?hl=en-ID&sa=X&ved=2ahUKEwjW0u_p2oz0AhXKH7cAHSAyBjQQvvQBegQIARBc	https://lh3.googleusercontent.com/a-/AOh14GhqLmb5yUWMULwuWr--k7clNsG0JqFhh6JweP04LQ=s40-c-c0x00000000-cc-rp-mo-br100	5	9	2	No
Masjid Salman ITB	486	Good place to pray	2020-11-10 02:06:41 +00:00		Bima Sahbani	https://www.google.com/maps/contrib/108723880166277102286?hl=en-ID&sa=X&ved=2ahUKEwjW0u_p2oz0AhXKH7cAHSAyBjQQvvQBegQIARBn	https://lh3.googleusercontent.com/a-/AOh14Gi5tm0l4xn8PLoG0DY3jU2FFEcDD-4tSuA5V1y8Zw=s40-c-c0x00000000-cc-rp-mo-br100	5	6	0	No
Masjid Salman ITB	487	A mosque with character	2020-11-10 02:06:41 +00:00		Dwiki Ridhwan	https://www.google.com/maps/contrib/113345882331895406829?hl=en-ID&sa=X&ved=2ahUKEwjW0u_p2oz0AhXKH7cAHSAyBjQQvvQBegQIARBy	https://lh3.googleusercontent.com/a-/AOh14GivHQ6N7vGR7YX0TDeQ4DSdl2crhwTW_mJlRAJDzQ=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	97	5	Yes
Masjid Salman ITB	488	Great mosque architecture reference.	2019-11-10 02:06:41 +00:00		Arif Satya	https://www.google.com/maps/contrib/118184627639220581167?hl=en-ID&sa=X&ved=2ahUKEwjW0u_p2oz0AhXKH7cAHSAyBjQQvvQBegQIARB9	https://lh3.googleusercontent.com/a-/AOh14GjryTI-0_uiqDPd-Im7LnRutqjHSu-6ubFDP3Jofg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	129	71	Yes
Masjid Salman ITB	489	Best place to pray	2019-11-10 02:06:41 +00:00		Abu Imad	https://www.google.com/maps/contrib/115354314734630438689?hl=en-ID&sa=X&ved=2ahUKEwjW0u_p2oz0AhXKH7cAHSAyBjQQvvQBegUIARCIAQ	https://lh3.googleusercontent.com/a/AATXAJzl886h7hywFBeQ9o_nw1-qf-QBJQ2-VjQT90IY=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	17	5	Yes
Masjid Salman ITB	490	A moder mosque place in campus area	2020-11-10 02:06:41 +00:00		irwan hamdi	https://www.google.com/maps/contrib/117091087474481113243?hl=en-ID&sa=X&ved=2ahUKEwjW0u_p2oz0AhXKH7cAHSAyBjQQvvQBegUIARCTAQ	https://lh3.googleusercontent.com/a-/AOh14GhQrmSQGvMgb34UdPa6fFNRAafPWQ86Dl4eCQyKOg=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	21	13	Yes
Masjid Salman ITB	491	A good place...	2019-11-10 02:06:39 +00:00		Nada Tsamrotun Nadwah	https://www.google.com/maps/contrib/109277089574152265319?hl=en-ID&sa=X&ved=2ahUKEwiNm8Hp2oz0AhVu73MBHYQHCckQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GhXkWinr4GfrqoYW9cHN2KYDNuciAz9aQnyTSw8aA=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	32	62	Yes
Masjid Salman ITB	492	I love this place	2019-11-10 02:06:39 +00:00		imron anshori shodiq	https://www.google.com/maps/contrib/111049269486323600758?hl=en-ID&sa=X&ved=2ahUKEwiNm8Hp2oz0AhVu73MBHYQHCckQvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14GidEoWjVZOZ6rpahjuUsZR8B0owvqwouaTZh6D4bA=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	280	280	Yes
Masjid Salman ITB	493	The significant masjid for students of ITB and surrounding	2019-11-10 02:06:39 +00:00		M. Tri Prasetya	https://www.google.com/maps/contrib/113486037373214665638?hl=en-ID&sa=X&ved=2ahUKEwiNm8Hp2oz0AhVu73MBHYQHCckQvvQBegQIARBE	https://lh3.googleusercontent.com/a-/AOh14GjBFrkjLuhSpM8Wwgyi5QauXa9WpVFhXpIbMq9PXA=s40-c-c0x00000000-cc-rp-mo-ba6-br100	5	259	3061	Yes
Masjid Salman ITB	494	Good place for prayer	2020-11-10 02:06:39 +00:00		Marwan Effendi	https://www.google.com/maps/contrib/103136519897669520724?hl=en-ID&sa=X&ved=2ahUKEwiNm8Hp2oz0AhVu73MBHYQHCckQvvQBegQIARBP	https://lh3.googleusercontent.com/a/AATXAJxfD16Srr4Q_IYd6xp5QuQBSyyh5bQE5pEmY11q=s40-c-c0x00000000-cc-rp-mo-br100	4	8	2	No
Masjid Salman ITB	495	Nostalgia	2021-06-10 02:06:39 +00:00		Endang Trie	https://www.google.com/maps/contrib/113233901336653624218?hl=en-ID&sa=X&ved=2ahUKEwiNm8Hp2oz0AhVu73MBHYQHCckQvvQBegQIARBa	https://lh3.googleusercontent.com/a-/AOh14Gj_xXjBZVdeQuGXfW4emslW0kuFMMxy6zbZqB1QIP0=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	22	1	Yes
Masjid Salman ITB	496	Peace found there	2019-11-10 02:06:39 +00:00		Awall_squall Leonheart	https://www.google.com/maps/contrib/108019040620736640147?hl=en-ID&sa=X&ved=2ahUKEwiNm8Hp2oz0AhVu73MBHYQHCckQvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14Gi5hr3WVwYfT3pg3DFiUI_sr4GamLfAY6Tlxuxj=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	83	16	Yes
Masjid Salman ITB	497	Big mosque near ITB	2020-11-10 02:06:39 +00:00		Satriyo Hutomo	https://www.google.com/maps/contrib/108237488489187262965?hl=en-ID&sa=X&ved=2ahUKEwiNm8Hp2oz0AhVu73MBHYQHCckQvvQBegQIARBw	https://lh3.googleusercontent.com/a-/AOh14GjSN8IiZZ45ktzh8xJKoa0soym0WkVYkmO_6-qT6A=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	40	43	Yes
Masjid Salman ITB	498	Comfortable mosque, . Good maintained	2019-11-10 02:06:39 +00:00		Resananda Efrilia	https://www.google.com/maps/contrib/106022433135383930389?hl=en-ID&sa=X&ved=2ahUKEwiNm8Hp2oz0AhVu73MBHYQHCckQvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14GgLi3H8R60wPPGAq3V3Nqe6mGBTAYNM2FlzV3KQoA=s40-c-c0x00000000-cc-rp-mo-ba2-br100	4	19	12	Yes
Masjid Salman ITB	499	Clean and comfort mosque	2020-11-10 02:06:39 +00:00		vika vika	https://www.google.com/maps/contrib/113790990091746953460?hl=en-ID&sa=X&ved=2ahUKEwiNm8Hp2oz0AhVu73MBHYQHCckQvvQBegUIARCGAQ	https://lh3.googleusercontent.com/a-/AOh14Gj1QqfyFfwu4sjO0CuwqU9FcimBOgZvihX7gBqs=s40-c-c0x00000000-cc-rp-mo-br100	5	15	5	No
Masjid Salman ITB	500	Remind me old time	2019-11-10 02:06:39 +00:00		Sandyan Syach	https://www.google.com/maps/contrib/110372198929322874252?hl=en-ID&sa=X&ved=2ahUKEwiNm8Hp2oz0AhVu73MBHYQHCckQvvQBegUIARCRAQ	https://lh3.googleusercontent.com/a-/AOh14Gg5G5ACKd_z-VIPIyp3YtccGMh42iSqLZeboTRnjg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	48	5	Yes
Masjid Salman ITB	501	Quite & nice mosque	2019-11-10 02:06:40 +00:00		Juddy Arianto	https://www.google.com/maps/contrib/116519307696805586482?hl=en-ID&sa=X&ved=2ahUKEwixoNDp2oz0AhU9xDgGHf6-B5gQvvQBegQIARAu	https://lh3.googleusercontent.com/a/AATXAJwF6Caqw2h-o46u4X13DBh3Yy1lluLt7re7XW-d=s40-c-c0x00000000-cc-rp-mo-br100	5	113	39	No
Masjid Salman ITB	502	One of most comfortable mosque in Bandung	2018-11-10 02:06:40 +00:00		Irfan Akbar Budiman	https://www.google.com/maps/contrib/112358594958514496587?hl=en-ID&sa=X&ved=2ahUKEwixoNDp2oz0AhU9xDgGHf6-B5gQvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14GhOpAQccVy5WktcbfFurLIeNeC3SfTHf08x1pBC_g=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	37	14	Yes
Masjid Salman ITB	503	Good	2020-11-10 02:06:40 +00:00		Aris sunandar	https://www.google.com/maps/contrib/117854378122057191506?hl=en-ID&sa=X&ved=2ahUKEwixoNDp2oz0AhU9xDgGHf6-B5gQvvQBegQIARBE	https://lh3.googleusercontent.com/a/AATXAJzLmxT9ZyrnBHJL5RYHFuC6gjrAIh4d9VatITg0=s40-c-c0x00000000-cc-rp-mo-br100	5	1	0	No
Masjid Salman ITB	504	One of best mosque in Bandung	2019-11-10 02:06:40 +00:00		Muhamad Syaiful Nurasman	https://www.google.com/maps/contrib/113920699603554334334?hl=en-ID&sa=X&ved=2ahUKEwixoNDp2oz0AhU9xDgGHf6-B5gQvvQBegQIARBP	https://lh3.googleusercontent.com/a-/AOh14GjNgG2-Z4i5CNYKuYqPNDX1A26yrYXAs0IVkRx1Vw=s40-c-c0x00000000-cc-rp-mo-br100	5	5	0	No
Masjid Salman ITB	505	The biggest campus mosque in Indonesia, provides so many humanity activities. The people are very friendly	2017-11-10 02:06:40 +00:00		Alkautsar Purnama Agung	https://www.google.com/maps/contrib/113869913221858506831?hl=en-ID&sa=X&ved=2ahUKEwixoNDp2oz0AhU9xDgGHf6-B5gQvvQBegQIARBa	https://lh3.googleusercontent.com/a-/AOh14Gg8LEgR7FGfvv_K5v9bDhiVlJbq7MRBovNH8a2CCg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	44	8	Yes
Masjid Salman ITB	506	Cozy place to relax and pray.	2019-11-10 02:06:40 +00:00		abdul wahid al khoir	https://www.google.com/maps/contrib/100720757535677290302?hl=en-ID&sa=X&ved=2ahUKEwixoNDp2oz0AhU9xDgGHf6-B5gQvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14GhiLXisvEydjaRx3ugd1sg0KNarB4r76RYX-YeGJA=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	32	39	Yes
Masjid Salman ITB	507	Peaceful place ever	2019-11-10 02:06:40 +00:00		Annisa Vania	https://www.google.com/maps/contrib/102709905157742545882?hl=en-ID&sa=X&ved=2ahUKEwixoNDp2oz0AhU9xDgGHf6-B5gQvvQBegQIARBw	https://lh3.googleusercontent.com/a/AATXAJxAc6n4GRugK1Oej4ZkZuSTS6vHdWPkrWEQkEAc=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	54	5	Yes
Masjid Salman ITB	508	Most visit place during college	2020-11-10 02:06:40 +00:00		M Alifa Farhan	https://www.google.com/maps/contrib/102636190291347068561?hl=en-ID&sa=X&ved=2ahUKEwixoNDp2oz0AhU9xDgGHf6-B5gQvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14GjNffHV3cuwoZqctg6IVTMw7zBqGc6lQUmYaAG_LDY=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	92	126	Yes
Masjid Salman ITB	509	This is place like home I think	2019-11-10 02:06:40 +00:00		Arsy Chumaida Haryani	https://www.google.com/maps/contrib/112131269469150309409?hl=en-ID&sa=X&ved=2ahUKEwixoNDp2oz0AhU9xDgGHf6-B5gQvvQBegUIARCGAQ	https://lh3.googleusercontent.com/a-/AOh14Gid0ewK9WQwJR23Rhu7Mdj3J12EgtahsoIfXDqBDg=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	29	5	Yes
Masjid Salman ITB	510	Mosque, surrounding by traditional culinary	2019-11-10 02:06:40 +00:00		Muhammad Firmansyah	https://www.google.com/maps/contrib/106313484485943558689?hl=en-ID&sa=X&ved=2ahUKEwixoNDp2oz0AhU9xDgGHf6-B5gQvvQBegUIARCRAQ	https://lh3.googleusercontent.com/a-/AOh14GjsCeSYBKRZUJxAD1N7WZ0518M-Wx__AIMkQo2RTyo=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	41	86	Yes
Masjid Salman ITB	511	Peace vibes for pray	2019-11-10 02:06:41 +00:00		Ade Multi Davista Sari	https://www.google.com/maps/contrib/115233915036723987115?hl=en-IN&sa=X&ved=2ahUKEwji_-Hp2oz0AhVRzzgGHST-BqMQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GhNxm0RymCvkp5M7FGd4B5olWvGXs8xdWgr0hgX=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	85	49	Yes
Masjid Salman ITB	512	Comfort place to pray	2019-11-10 02:06:41 +00:00		Ihsan	https://www.google.com/maps/contrib/102621667985864803067?hl=en-IN&sa=X&ved=2ahUKEwji_-Hp2oz0AhVRzzgGHST-BqMQvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14Gj4B38WeeHvBuCw7SFCHs1F-u3NTMSD7RP0S9eFWA=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	65	50	Yes
Masjid Salman ITB	513	Oldschool but comfy	2018-11-10 02:06:41 +00:00		Perswina Allaili	https://www.google.com/maps/contrib/103167152012576886834?hl=en-IN&sa=X&ved=2ahUKEwji_-Hp2oz0AhVRzzgGHST-BqMQvvQBegQIARBE	https://lh3.googleusercontent.com/a-/AOh14GgfPUgzDa26zcIOZLesF9LW7A8j5AMrGm_grcdQcA=s40-c-c0x00000000-cc-rp-mo-ba2-br100	4	11	17	Yes
Masjid Salman ITB	514	Nice place to pray	2019-11-10 02:06:41 +00:00		Ramadhan Faishal	https://www.google.com/maps/contrib/108862397657793807214?hl=en-IN&sa=X&ved=2ahUKEwji_-Hp2oz0AhVRzzgGHST-BqMQvvQBegQIARBP	https://lh3.googleusercontent.com/a-/AOh14GgCB33iW_nGobCqnEEil7mz72lDhgIY62B7QO0z_g=s40-c-c0x00000000-cc-rp-mo-br100	5	17	0	No
Masjid Salman ITB	515	Good movrment	2019-11-10 02:06:41 +00:00		Endang Suherli	https://www.google.com/maps/contrib/110944110918717875056?hl=en-IN&sa=X&ved=2ahUKEwji_-Hp2oz0AhVRzzgGHST-BqMQvvQBegQIARBa	https://lh3.googleusercontent.com/a-/AOh14Gg-CYVFImIs5Fc3aiGBfIDHGMLQfWQOGrRdnnUz7Q=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	109	237	Yes
Masjid Salman ITB	516	Lovely and very comfortable mosque	2017-11-10 02:06:41 +00:00		Ardianto Satriawan	https://www.google.com/maps/contrib/107440057680362568134?hl=en-IN&sa=X&ved=2ahUKEwji_-Hp2oz0AhVRzzgGHST-BqMQvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14GiZNznhvZ6q1Uy9bF4AjJJP3YXow4z27q9VWpiUCw=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	122	435	Yes
Masjid Salman ITB	517	Cozzy place for pray and take a rest.	2019-11-10 02:06:41 +00:00		Akmalia zahra	https://www.google.com/maps/contrib/114510423778688041377?hl=en-IN&sa=X&ved=2ahUKEwji_-Hp2oz0AhVRzzgGHST-BqMQvvQBegQIARBw	https://lh3.googleusercontent.com/a-/AOh14Gh0BnYuQzSFjE2yP9-HXTgT7fvqBRN2LVmgz9-jnQ=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	11	7	Yes
Masjid Salman ITB	518	Clean and confortable	2019-11-10 02:06:41 +00:00		putra dwi jaksana	https://www.google.com/maps/contrib/110369970438085999304?hl=en-IN&sa=X&ved=2ahUKEwji_-Hp2oz0AhVRzzgGHST-BqMQvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14Gi7T5v5HLMcnITA_cby4Dm1YkkhiYcgtrPk54eJgg=s40-c-c0x00000000-cc-rp-mo-br100	4	3	1	No
Masjid Salman ITB	519	This is a place for sholat when you around ITB	2019-11-10 02:06:41 +00:00		Haji Gopur	https://www.google.com/maps/contrib/100761001939441874546?hl=en-IN&sa=X&ved=2ahUKEwji_-Hp2oz0AhVRzzgGHST-BqMQvvQBegUIARCGAQ	https://lh3.googleusercontent.com/a-/AOh14GhpMfYhdIFIASW8Q6doPEFl-7SQBfTHP75wknj4LQ=s40-c-c0x00000000-cc-rp-mo-br100	5	3	5	No
Masjid Salman ITB	520	Great Mosque	2020-11-10 02:06:41 +00:00		achmad novianto	https://www.google.com/maps/contrib/113801309270275008854?hl=en-IN&sa=X&ved=2ahUKEwji_-Hp2oz0AhVRzzgGHST-BqMQvvQBegUIARCRAQ	https://lh3.googleusercontent.com/a-/AOh14Gj9YvBETLqMyuHvgmwzhVsm2Qd_2T5iSotCV8NM7w=s40-c-c0x00000000-cc-rp-mo-br100	5	5	3	No
Masjid Salman ITB	521	Best campus mosque	2019-11-10 02:06:39 +00:00		Muhammad Maulana Sidik	https://www.google.com/maps/contrib/110339997118282644321?hl=en-ID&sa=X&ved=2ahUKEwi5vrvp2oz0AhUOxTgGHVEiBegQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GjwpwMSAdeQJV87wdCz3gHfLO2odnC7V_boEHoiAg=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	25	9	Yes
Masjid Salman ITB	522	Good place for pray	2019-11-10 02:06:39 +00:00		Kayuku Decora	https://www.google.com/maps/contrib/104886956544945871470?hl=en-ID&sa=X&ved=2ahUKEwi5vrvp2oz0AhUOxTgGHVEiBegQvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14GhvjeU9HzPRHIRFqCoFyP_Kx9B80llQlWV4a61d2A=s40-c-c0x00000000-cc-rp-mo-br100	5	6	0	No
Masjid Salman ITB	523	One of the best mosque in Bandung	2019-11-10 02:06:39 +00:00		Farhandra R	https://www.google.com/maps/contrib/115912100761036370871?hl=en-ID&sa=X&ved=2ahUKEwi5vrvp2oz0AhUOxTgGHVEiBegQvvQBegQIARBE	https://lh3.googleusercontent.com/a-/AOh14GjU1T8MkUVkL5mRP5_LQPZF_d1YC7zsCWVblOZNqA=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	34	0	Yes
Masjid Salman ITB	524	The place I always go through	2019-11-10 02:06:39 +00:00		Qolbu Nurul Hidayah	https://www.google.com/maps/contrib/118368939528778298195?hl=en-ID&sa=X&ved=2ahUKEwi5vrvp2oz0AhUOxTgGHVEiBegQvvQBegQIARBP	https://lh3.googleusercontent.com/a-/AOh14GgAVjbvhOnaKKpPtYboqYOqdhL-c777zlvykVX_PvU=s40-c-c0x00000000-cc-rp-mo-br100	5	1	0	No
Masjid Salman ITB	525	Nice place for pray	2019-11-10 02:06:39 +00:00		Anom Aswianto	https://www.google.com/maps/contrib/101780645431196802344?hl=en-ID&sa=X&ved=2ahUKEwi5vrvp2oz0AhUOxTgGHVEiBegQvvQBegQIARBa	https://lh3.googleusercontent.com/a/AATXAJwKrZdZqZ2knZM53HEOw_RmLUrIV8razgDRy-Pz=s40-c-c0x00000000-cc-rp-mo-ba4-br100	4	75	6	Yes
Masjid Salman ITB	526	I love this mosque :)	2018-11-10 02:06:39 +00:00		Abdullah Abus	https://www.google.com/maps/contrib/104782428542952108016?hl=en-ID&sa=X&ved=2ahUKEwi5vrvp2oz0AhUOxTgGHVEiBegQvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14GjYfwfT9hA23LlmSAeyf8mEFKwgKPVqdeze2-5T3Q=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	17	25	Yes
Masjid Salman ITB	527	Nice and tidy mosque	2019-11-10 02:06:39 +00:00		Mirza Zamzami Djasri	https://www.google.com/maps/contrib/113580658741152422336?hl=en-ID&sa=X&ved=2ahUKEwi5vrvp2oz0AhUOxTgGHVEiBegQvvQBegQIARBw	https://lh3.googleusercontent.com/a-/AOh14GiCZc8M031y4LrxHYhqOgDYbTmx1xVa6NCYof69Tg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	72	216	Yes
Masjid Salman ITB	528	Cozy and beautiful mosque	2019-11-10 02:06:39 +00:00		Galih Surya	https://www.google.com/maps/contrib/117298919368051974287?hl=en-ID&sa=X&ved=2ahUKEwi5vrvp2oz0AhUOxTgGHVEiBegQvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14GiebaQcS7eywEXKGq9I-lzCh0Nk2__ksWrhrJjUTQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	127	18	Yes
